term,log_odds,tfd
let,-0.7783206682138528,0.007708479327259986
look,-0.009087893868348766,0.004438215370240598
selection,2.725639541721474,0.0011345813728434611
python,1.4422020037550065,0.005072246137417826
us,-0.47312522585015737,0.00010011012113324657
ifelse,2.79474182148592,0.00010011012113324657
statement,1.379804744650926,0.00350385423966363
cant,1.4606767076736393,0.00350385423966363
really,0.8348349039652352,0.009744051790302665
make,0.22860657635408216,0.007241298761971502
useful,1.3484652681943745,0.0015350218573764475
program,1.5381761404888528,0.00553942670270631
without,0.793561212034853,0.0010011012113324658
capacity,0.32579681649879655,6.674008075549771e-05
good,0.3001488534229623,0.0029365635532418994
covering,-0.29154905972656237,3.3370040377748854e-05
one,0.11894884526079239,0.013781826676010278
screen,-0.5654055045151508,0.0006006607267994795
last,0.24165139427494975,0.0015016518169986986
video,0.005070908939708217,0.0031034137551306435
nothing,0.6636858064624561,0.0010344712517102147
groundbreaking,3.940514125810768,3.3370040377748854e-05
would,0.07211422288200951,0.004304735208729603
sort,1.3070529943569742,0.0037040744819301233
testing,-0.5170488701752312,0.00013348016151099542
thing,-0.5085143407290994,0.0038709246838188674
regarding,1.1016827894503287,6.674008075549771e-05
string,1.1681513420932972,0.005639536823839557
handling,1.7958020276940185,0.000467180565288484
far,0.5659493553901853,0.0007675109286882238
weve,1.2216675431179598,0.0045383254913738446
done,0.4485649533961591,0.0020689425034204293
including,1.3502328759570847,0.0004004404845329863
use,0.28119528742614747,0.008309140054059465
sequence,2.2342172638610545,0.0015683918977541962
code,0.4960769968359359,0.007574999165748991
instruction,0.9517565168203519,0.00036707044415523743
followed,0.7498456076737408,0.00030033036339973974
interpreter,1.6852542014741776,0.0001668502018887443
running,-0.12286821080736594,0.0006674008075549772
click,-2.241797736874471,0.000233590282644242
run,0.13777244635772223,0.0033703740781526347
working,-0.3520294933320607,0.0009677311709547168
way,0.16932770599776725,0.004304735208729603
page,-2.711845109495391,0.00010011012113324657
line,1.048614835285345,0.006106717389128041
time,0.24260343812211152,0.005873127106483799
two,0.5559898799579804,0.007741849367637735
three,-0.23394046134482976,0.0017018720592651916
four,0.8290306226512959,0.002769713351353155
fine,0.9745264789132043,0.0019354623419094337
behaving,2.3890634710270167,3.3370040377748854e-05
natural,0.6806392597217586,0.00010011012113324657
term,0.5420434629646441,0.0007341408883104749
algorithm,0.3930715027824823,0.0006006607267994795
human,0.34917105463077824,0.00020022024226649314
behavior,-1.0058455233910513,3.3370040377748854e-05
mindlessly,4.769206798366937,3.3370040377748854e-05
following,0.9145162396010286,0.0006674008075549772
kind,-0.517298285158757,0.001868722261153936
instead,0.6450303172878636,0.0022024226649314245
making,-0.16886771315705565,0.0005672906864217306
decision,1.1858158762970994,0.0003337004037774886
changing,0.5344906863379729,0.00036707044415523743
based,0.4655618615781171,0.0009009910901992192
certain,0.5726207234442333,0.0006340307671772283
condition,1.6206727422141358,0.0031034137551306435
main,0.49831992275507925,0.0014349117362432008
programming,1.3148746597849392,0.002402642907197918
concept,-0.06387653104528135,0.00030033036339973974
constructor,-1.7446453072545454,3.3370040377748854e-05
say,-0.25671945338493174,0.0064070477525277805
finally,0.10995173421861351,0.0004004404845329863
iteration,1.5989527804799022,0.0006674008075549772
future,0.7394376243214354,0.0005672906864217306
today,-0.5316669052586029,0.00036707044415523743
want,0.05748730514430622,0.01141255380919011
change,-0.47578897379617274,0.0017686121400206894
alter,1.50838445020771,6.674008075549771e-05
flow,0.3923735266320104,0.00020022024226649314
computer,1.3295965210494876,0.0029699335936196484
little,0.0934223776151262,0.0027363433109754065
bit,1.0286094572081517,0.006473787833283278
branching,2.0785106119578787,3.3370040377748854e-05
figured,0.08022928761802264,3.3370040377748854e-05
demonstrate,0.6736085420610444,0.00013348016151099542
could,0.8606155536410066,0.007408148963860247
basic,0.1943401668280057,0.0007675109286882238
game,-0.40468418927449934,0.0013014315747322054
first,0.43895711115810354,0.007174558681216004
im,-0.9435960638592761,0.005005506056662328
asking,0.6508067452850022,0.0003337004037774886
user,0.668762778394142,0.004905395935529082
ready,0.35227105525707436,0.000467180565288484
thats,-0.505831139930515,0.004471585410618347
might,0.17406933546661418,0.0018353522207761872
begin,0.024102066495092136,0.00020022024226649314
either,1.059922591382129,0.0014682817766209497
yes,-0.23535184837585638,0.0006674008075549772
determine,0.21281064764609114,0.00010011012113324657
work,0.37543225581812667,0.0047719157740180864
nice,0.1249924752264813,0.0010678412920879633
simple,-0.19583597860986293,0.0008008809690659726
youre,-0.0449015595230025,0.003337004037774886
lower,2.7049390480893396,0.0024360129475756664
case,0.6134772473120581,0.0038375546434411185
itll,-0.3666016256503329,0.00030033036339973974
go,-0.8678026608316429,0.004705175693262589
different,0.2768544863663647,0.003303633997397137
color,-1.31612700822017,0.0004004404845329863
youve,1.3353572010651031,0.0020022024226649315
got,1.1752828560161568,0.007474889044615744
id,-0.5612313563525713,0.0009009910901992192
support,-0.7892568483298342,0.00010011012113324657
syntax,1.1707723291543795,0.0010011012113324658
highlighting,0.768936620718948,3.3370040377748854e-05
rep,2.369637184449072,0.00010011012113324657
lip,1.9397957402604595,6.674008075549771e-05
follow,0.8938534731091612,0.0007675109286882238
various,1.2610372971526138,0.0005005506056662329
operation,1.5254081501319932,0.0015683918977541962
looked,1.6113195482413862,0.0006674008075549772
previous,-0.09121668317613048,0.0004338105249107351
example,-0.23887169234746325,0.0019688323822871826
see,-0.6861800214097967,0.005339206460439817
comparison,1.7906462074789722,0.0004338105249107351
operator,1.164155824955779,0.0015350218573764475
equal,0.2678562043630732,0.00467180565288484
sign,1.026865487185292,0.0015350218573764475
match,0.2122932583053888,0.00036707044415523743
great,-0.6027506889739553,0.0005672906864217306
start,-0.03352167409428565,0.002602863149464411
colon,0.8099309080882454,0.0004338105249107351
dont,-0.0952285708575098,0.004705175693262589
press,1.167135719065299,0.0019354623419094337
enter,1.2900937522773608,0.002769713351353155
write,0.18699720292662056,0.002302532786064671
execute,-0.4607406697615503,0.0001668502018887443
true,1.2352450150986134,0.003537224280041379
false,0.9981559785035614,0.0016017619381319451
writing,0.661668937918601,0.0007675109286882238
never,0.39618460209320144,0.0006340307671772283
get,0.5137023744218193,0.01341475623185504
executed,0.756127055416519,0.00036707044415523743
force,1.4371898526675715,0.000700770847932726
print,1.455544115851855,0.006473787833283278
ever,1.0041196562891692,0.0007675109286882238
execution,0.4388979964015652,0.00013348016151099542
youll,0.15024197116888802,0.0011012113324657122
