term,log_odds,tfd
making,-0.062310822507763826,0.0006186587478346944
today,-0.6518576646739151,0.0003093293739173472
look,0.07723395542493723,0.004825538233110616
go,1.4382991033114687,0.04726552833457065
he,2.8952295985816856,0.0037738183617916357
fabulous,6.660330754266509,0.0011135857461024498
let,0.8639072876783029,0.039841623360554315
ahead,2.237735765132375,0.02202425142291512
create,-0.5341441715676097,0.0022890373669883692
really,-0.34598363189790615,0.002969561989606533
fun,2.007189609169759,0.0025983667409057165
minecraft,3.1047942239288675,0.0004949269982677555
block,1.719238001261249,0.0046399406087602076
game,0.5887097935751707,0.003526354862657758
scratch,2.4901721559066137,0.002722098490472655
first,0.1992623596942527,0.0056297946052957185
thing,-0.009229155403367545,0.006372185102697352
want,0.29605692021977903,0.014476614699331848
good,0.25197997162159336,0.0027839643652561247
u,-0.5458844079571021,0.0014229151200197971
use,-0.6050662908507483,0.0034026231130908193
im,0.5914990332832807,0.02326156891858451
canva,5.945749678986925,0.0003093293739173472
inside,-1.4592280252546306,0.0005567928730512249
free,0.8138586871764131,0.0012991833704528583
always,-0.17519579413419498,0.0008661222469685721
encourage,0.29272083329772886,6.186587478346944e-05
student,-0.7052942167346803,0.00024746349913387774
opened,1.680040807851291,0.0003093293739173472
canvacom,6.11280376365009,6.186587478346944e-05
typed,0.8623270122358976,0.0001855976243504083
box,0.32465901164204397,0.0008661222469685721
one,0.06098289954391354,0.012991833704528583
little,2.110674226145582,0.02060133630289532
white,2.1999994543239376,0.002660232615689186
template,-1.3812185075978873,6.186587478346944e-05
dont,0.07521242235730637,0.005567928730512249
particular,-2.0180796786977235,6.186587478346944e-05
size,0.8981498492978577,0.0024746349913387774
search,0.3605005213778107,0.000989853996535511
grass,3.128185655837166,0.0005567928730512249
turned,1.2345576575995802,0.0001855976243504083
nice,0.5383852766966869,0.0016085127443702053
deep,0.5170308128232926,0.0001855976243504083
brown,2.3392768354758693,0.0008042563721851027
color,1.0181359454077377,0.004268745360059391
using,-1.2405078682693143,0.0008661222469685721
isnt,0.20534811248552395,0.0003711952487008166
cute,4.347168749219444,0.0016085127443702053
type,-0.38510518186604975,0.0020415738678544915
rock,0.9292561202054611,0.0001855976243504083
there,0.18874913448403696,0.0033407572383073497
cool,0.08535919575001791,0.0011135857461024498
top,0.5529864113412717,0.001979707993071022
left,1.4880689929765705,0.005320465231378372
edit,-0.9814310822746647,6.186587478346944e-05
four,-0.06184908164010091,0.0011135857461024498
shade,3.7054670359808015,0.0006805246226181638
gray,2.1659463084976625,0.0008661222469685721
theyre,0.6912258531089452,0.0020415738678544915
turn,1.213943275038352,0.0017322444939371442
different,0.396575642370941,0.003711952487008166
get,-0.4916768090367261,0.004887404107894086
rid,1.4479605974991119,0.0014229151200197971
guy,0.8944143494554717,0.005382331106161841
copy,0.41494842432735796,0.0017941103687206137
paste,1.0241826345939014,0.0017941103687206137
two,0.37315855695869143,0.006434050977480821
save,-0.019706027428378833,0.0012991833704528583
download,1.612465132715056,0.0019178421182875526
png,0.7483865953975302,6.186587478346944e-05
build,-1.8246994956771785,0.00012373174956693887
anything,-0.08613380375649887,0.0009279881217520415
add,0.2931337684985792,0.004949269982677555
photo,2.224539024840797,0.0006805246226181638
open,-0.48187443312912,0.0009279881217520415
upload,2.1820552198127836,0.001546646869586736
sprite,2.84101799269651,0.007547636723583271
library,-1.1337353638329117,0.00012373174956693887
awesome,1.8731935914744748,0.0038356842365751052
import,-1.7261229778954919,0.00012373174956693887
terrain,3.146004562221646,0.0008042563721851027
another,-0.5402709885323997,0.0011754516208859194
costume,3.7296349419854264,0.006124721603563474
called,-0.8693944544195552,0.0009279881217520415
soil,4.2798745342922935,0.0006805246226181638
thats,-0.40167701627520325,0.004949269982677555
exact,0.9565008745305065,0.0006805246226181638
without,-0.7553490150216084,0.0001855976243504083
draw,0.35538247163517606,0.0008661222469685721
steve,4.2882544715990445,0.0011754516208859194
dude,-0.10220425479342814,6.186587478346944e-05
start,-0.32944822056359024,0.0019178421182875526
aqua,3.6066949062114873,0.0001855976243504083
chest,2.982290878071145,0.0001855976243504083
brownish,5.629006812272019,0.00024746349913387774
colored,2.4278207798152773,0.00024746349913387774
arm,3.4128482518282355,0.0012991833704528583
put,0.756600020063393,0.0056916604800791885
middle,1.4504515950762267,0.000989853996535511
shirt,1.3017040070824772,6.186587478346944e-05
