term,log_odds,tfd
hey,-2.424822139370611,5.243410780452565e-05
welcome,1.0361286558354854,0.0010894642399384773
back,0.22126529931024552,0.004113164456666123
game,1.3971658083040854,0.007870942182657128
development,0.30470876802762226,0.0004252988744144858
pi,0.8181089680603405,0.0006641653655239915
part,0.2698496830392376,0.0017944116893104333
shmups,6.964830881207152,1.1652023956561254e-05
series,0.36380503170582695,0.0004427769103493277
continuing,0.9101307447420147,7.573815571764815e-05
work,-0.2939529444148275,0.002452751042856144
powerups,4.725871484093318,0.0002097364312181026
last,0.0837541742921522,0.0012933746591782993
time,0.26978283796861174,0.0060415744214770105
added,0.9536146522658834,0.0012584185873086154
would,-0.5165882343368858,0.0024003169350516186
randomly,1.4540813313769705,0.00030877863484887324
drop,0.2376576656209848,0.0004019948265013633
mob,5.885471316054524,0.0026450094381394048
shoot,2.8192163023358368,0.0015613712101792082
shield,3.821737844519377,0.0008272937009158491
powerup,4.679243364581677,0.0002563445270443476
adding,0.7973809460592679,0.0009146838805900585
pick,1.1059671806827607,0.0012933746591782993
gun,3.014423632770691,0.0006000792337629046
little,1.0940632842285853,0.0074165132483512385
lightning,1.0438484091375893,2.3304047913122508e-05
bolt,1.7413004502880547,4.6608095826245015e-05
doesnt,0.17691616551152348,0.0014098948987439118
anything,-0.13066773803852252,0.0009146838805900585
fix,0.21886431012574645,0.0004427769103493277
look,0.34694148624842,0.006344527044347603
shooting,2.975114731906628,0.0005126890540886952
single,-1.3746883979025082,0.00018643238330498006
bullet,3.9680298889450496,0.0034023909953158865
there,0.2869920378266535,0.0037111696301647596
lot,0.3022179217062165,0.002889701941227191
different,0.36857830722083146,0.0036296054624688307
thing,0.18965613260600656,0.00780103003891776
could,0.003631114541880201,0.0031518724802498195
one,0.1614838369746018,0.01438442357437487
weve,0.5105490745815678,0.00223136258768148
switched,-0.31793029839844095,1.1652023956561254e-05
firing,2.014604714906456,8.156416769592878e-05
wing,2.0752735186641322,5.243410780452565e-05
tip,0.555084173086105,0.0002097364312181026
need,0.417327396439388,0.010748992099927758
spawn,2.8900386566820244,0.002266318659551164
two,-0.032986952461521245,0.004305422851949384
get,0.22286290811619447,0.01003239262659924
im,-0.01880976361865714,0.012654098016825523
put,0.41044465605180835,0.004037426300948475
player,2.0703031445032263,0.008313719093006456
dot,-0.17456059780149072,0.0025750972944000375
able,0.28737469346139544,0.0018177157372235558
define,0.19273854255062547,0.0007632075691547622
whatever,0.7994350383507222,0.002499359138682389
want,0.680315253956617,0.021206683600941485
thatll,1.9398338041999648,0.0007690335811330429
make,0.551813990096441,0.009991610542751276
easy,-0.34461741246607813,0.0004019948265013633
u,0.14302739246410526,0.002889701941227191
customize,0.0030835717514212245,5.8260119782806274e-05
change,0.3241677780602578,0.003961688145230826
later,0.17407218251262757,0.0007399035212416397
go,0.08590377684084267,0.012240451166367598
here,0.5140399755880233,0.001002074060264268
mean,0.06314227151989452,0.002831441821444385
couple,1.01566022428501,0.001188506443569248
variable,-0.14491533385163466,0.002301274731420848
power,0.5192536439847867,0.00048355899419729207
level,0.7127158661094137,0.00148563305446156
self,0.653903011779283,0.0007049474493719559
start,0.861652586238745,0.006367831092260726
thats,0.3570629218375601,0.010609167812449022
started,0.3606687955697321,0.0009554659644380229
add,0.6501747504519403,0.007084430565589243
whats,-0.4601714202448408,0.0006758173894805527
determine,0.28415129288079033,0.00012234625154389317
also,-0.1095120745137438,0.004468551187341241
timer,1.4946244159931181,0.0007865116170678847
keep,0.5767810143577898,0.0021031903241593066
track,1.3471434731527048,0.0010370301321339518
picked,1.1890463685203005,0.0002097364312181026
run,0.17093265357070797,0.0034956071869683765
related,-1.1812223482583173,5.243410780452565e-05
set,0.8942393233604073,0.009018666542378411
tix,3.597535051220678,1.1652023956561254e-05
know,-0.339199882928506,0.004689939642515905
powered,-0.26379943758252994,5.826011978280627e-06
instead,0.22241590756804958,0.0014506769825918763
equal,-0.5429441610138668,0.0020857122882244647
alright,1.0678372333685806,0.001345808766982825
stuff,-0.3314381290552659,0.0009554659644380229
location,0.8906387851645837,0.0008680757847638134
copy,-0.7548911136769128,0.0005651231618932209
paste,-0.5283063357093032,0.00038451679056652143
youre,0.14648756110677472,0.004054904336883317
see,0.12730151869318956,0.01206567080701918
bit,0.38263841196287995,0.0033965649833376057
repetitive,0.5714790473388895,1.747803593484188e-05
clean,-0.6171071710627398,9.904220363077067e-05
dont,-0.15683198596544962,0.004439421127449838
worry,-0.26835708622253474,0.0002330404791312251
take,0.2074817617391236,0.003938384097317704
left,0.655882618177519,0.0023187527673556897
spray,2.433363891006195,5.243410780452565e-05
sprite,2.559942903537178,0.005453147211670667
lower,0.44911993719457505,0.0002563445270443476
turn,1.2304061287967123,0.0017711076413973108
center,1.2721462285337495,0.0015147631143529632
itll,0.8389480426419464,0.001048682156090513
spot,1.107752793043426,0.00033790869474027637
youll,0.4739524582527035,0.0015380671622660857
appropriate,0.222867857067759,7.573815571764815e-05
group,0.7513473341642656,0.0010079000722425485
entire,-1.772627649367659,7.573815571764815e-05
parallel,0.42091903564236005,4.6608095826245015e-05
currently,-0.4307696745811319,0.00020391041923982197
another,-0.1258372204598267,0.0018235417492018363
wed,0.7632929004893553,0.00019225839528326071
three,-0.4230567723768037,0.001421546922700473
really,-0.30804397735564043,0.0031169164083801357
decide,0.8986309067856956,0.00029130059891403136
whether,0.3102888420749042,0.0006233832816760272
greater,0.3314812685675086,0.0006117312577194659
way,0.39604907958205504,0.005406539115844422
defined,-0.34714375033213996,0.00023886649110950572
