term,log_odds,tfd
let,-0.3876267302971759,0.011408165235015925
take,-0.4449761599358075,0.0020461345429977802
look,0.31985910825266817,0.006177009941125374
web,0.694592743312473,0.0014670398610172764
page,1.0578807686755964,0.005038123733230383
got,0.04456591512344481,0.0024128945082520993
top,0.5473667948707052,0.00198822507479973
heading,2.153638026556661,0.0009651578033008397
paragraph,2.3698314951390302,0.001872406138403629
describing,1.8719538972628147,9.651578033008396e-05
rabbit,3.5918698181342377,0.0007335199305086382
multiple,0.43701899475667777,0.0008879451790367725
lyric,3.635837958739209,0.00042466943345236945
favorite,1.0331907424516062,0.00044397258951838625
song,0.6909050682964413,0.0003474568091883023
last,-0.1823157212684076,0.0009844609593668565
time,0.40710820116982416,0.006929833027700029
styled,-0.10396795601994155,1.9303156066016794e-05
first,0.05361017223189374,0.0048836984847022485
using,0.2171588705644921,0.003841328057137342
id,0.6695890503827555,0.0031271112826947206
want,0.05991607194543344,0.011446771547147959
yellow,1.6427498228028483,0.0005211852137824534
background,0.7512268288662859,0.001293311456423125
color,0.8416717742487133,0.003590387028279124
could,0.48212524070894086,0.005076730045362417
know,-0.09011054854886348,0.006003281536531223
far,0.8425043263207694,0.0010230672714988901
thing,-0.034302989943292624,0.006234919409323424
learned,1.3536794494838336,0.0010230672714988901
select,0.3679980230308864,0.001138886207894991
tag,1.8038409748548097,0.004536241675513947
particular,-0.10672196582591459,0.0006177009941125374
type,-0.2133228935251244,0.0024515008203841327
p,-0.317942452632086,0.0005018820577164366
selector,2.603830907888539,0.0015635556413473603
colored,2.3708883579145574,0.0002509410288582183
need,-0.3189550312778905,0.0051539426696264835
something,-0.10365433711660535,0.003300839687288872
specific,0.02916978035438899,0.000559791525914487
selecting,1.8201838494386944,0.0003667599652543191
selected,0.07466259761120195,0.00023163787279220153
cant,0.024674528190473714,0.0008300357108387221
add,0.279827075556499,0.004903001640768265
allowed,-0.13891699796229412,7.721262426406718e-05
use,0.3556614310127164,0.008956664414631792
wanted,0.7466608453027528,0.0015635556413473603
wed,1.9023445461992177,0.0005983978380465206
give,-0.20458922769230867,0.002335681883988032
new,0.038610739683819506,0.0031464144387607375
two,0.32327748436183135,0.006138403628993341
three,0.02658184694356285,0.002219862947591931
every,0.7655296309303259,0.0026831386931763343
must,0.026584460415619442,0.0002702441849242351
unique,0.6650272266375983,0.00040536627738635265
rule,2.043351213763328,0.0022005597915259146
wow,0.11587332864487752,0.00013512209246211755
lot,0.45363843481422983,0.0033587491554869222
work,-0.1865942452329378,0.0027217450053083677
added,-0.034898555658701765,0.00046327574558440305
verse,2.369987355488473,3.860631213203359e-05
remember,0.8147123832379616,0.0020847408551298136
another,-0.05517558424508799,0.001949618762667696
html,1.2137078218528106,0.002277772415789982
cs,1.7854377656323728,0.003532477560081073
hundred,-0.1736719133649153,0.00019303156066016793
would,-0.06353080174560169,0.0037641154328732747
exhausting,2.826905745185553,1.9303156066016794e-05
guess,-1.123206899189937,0.00021233471672618473
better,0.3808043909726964,0.0012354019882250748
way,0.4130869795064316,0.005501399478814786
called,0.1779410682329547,0.0027217450053083677
class,0.05297034647858118,0.00258662291284625
assigning,0.7397249977957203,0.00011581893639610076
element,0.8548236076074948,0.004130875398127594
group,0.1021807981641647,0.0005211852137824534
assign,-0.12454856887479246,0.00023163787279220153
many,0.17405040820317333,0.001312614612489142
ping,0.05481714798745406,1.9303156066016794e-05
attribute,1.1171884750166203,0.0012740083003571084
ill,0.2754027288764654,0.00403435961779751
delete,0.10305630605672551,0.0008107325547727053
since,0.5714774843075943,0.001293311456423125
im,-0.7898270107994346,0.005848856288003089
replace,0.8021688828111615,0.00048257890165041985
ive,0.29714976204472004,0.001775890358073545
cursor,0.8211968614832317,0.00023163787279220153
start,0.4971951515197971,0.004439725895183862
space,0.15003944987442885,0.0010616735836309237
write,0.40613279324744145,0.002876170253836502
come,-0.6740649599010852,0.0008879451790367725
name,0.2765489879835,0.005076730045362417
nice,0.39423805698075,0.001409130392819226
descriptive,1.940322532493111,0.00015442524852813435
one,0.009073902671783011,0.012354019882250747
call,0.4134590164095364,0.0037255091207412413
songlyrics,8.166045106253845,3.860631213203359e-05
go,-0.4717564091338169,0.007007045651964096
great,0.5162109224208669,0.001775890358073545
ready,0.04824092527668444,0.0003474568091883023
back,-0.04554906817035897,0.0031464144387607375
style,1.2088552461214153,0.0022005597915259146
replacing,1.2308136359876898,5.790946819805038e-05
period,0.5045180248953275,0.00013512209246211755
dot,-1.393091787883167,0.000752823086574655
always,0.7193649150044975,0.0021812566354598977
curly,0.41788379292242545,0.0003667599652543191
brace,0.10643772721165977,0.00019303156066016793
property,1.2875324987298367,0.003300839687288872
colon,-0.3266504535619925,0.00013512209246211755
value,-0.15590267925149018,0.0038799343692693757
tada,4.941987922643647,0.0007335199305086382
happen,0.1688464288292938,0.0005983978380465206
capitalized,0.6807405714628089,1.9303156066016794e-05
doesnt,0.2962148875929402,0.001582858797413377
also,-0.22908491739346248,0.003957146993533443
casesensitive,3.544345618314543,1.9303156066016794e-05
matter,-0.5694417997695358,0.00019303156066016793
letter,0.2683197865353844,0.0003667599652543191
lower,0.29171935796361864,0.00021233471672618473
case,-0.5818464975850745,0.0011581893639610076
upper,1.313766086747243,0.0002702441849242351
used,0.10254281152135311,0.0012354019882250748
hash,-0.2988016047901834,0.00013512209246211755
sign,0.022990818530187664,0.000559791525914487
instead,0.6502785697696681,0.002219862947591931
browser,1.9827402975589807,0.0037641154328732747
think,-0.0019480696270931684,0.0035131744040150566
find,0.631152213971635,0.0027217450053083677
anything,-0.2906507700569294,0.0007721262426406717
put,0.40006224155944276,0.003995753305665476
either,0.06551102157004512,0.0005404883698484702
white,0.7418339294411036,0.0006177009941125374
later,0.09265530865129144,0.0006756104623105878
mean,0.20077260865154253,0.003242930219090821
land,-0.7687613272062047,1.9303156066016794e-05
fix,0.04883209271520213,0.0003667599652543191
starting,0.24718490634490217,0.0005211852137824534
classy,3.9916578363582076,1.9303156066016794e-05
winston,8.523207736132504,0.002818260785638452
he,0.8044233574873453,0.00046327574558440305
shaved,4.28792365250138,1.9303156066016794e-05
unibrow,8.753831771155964,7.721262426406718e-05
cause,1.628796250358902,0.0006177009941125374
didnt,0.002937621154459078,0.0007721262426406717
much,-0.05882699684488794,0.0018337998262715953
party,1.8032951281497438,0.0002895473409902519
hat,0.6195508351956613,9.651578033008396e-05
make,0.5213752424349141,0.009709487501206447
wan,2.702296388760998,0.0014670398610172764
show,0.2778580174473151,0.00301129234629862
triangle,0.7234505063740195,0.00021233471672618473
function,0.6469730742487068,0.009130392819225943
havent,-0.08288597473856114,0.00038606312132033585
try,0.34031120030592765,0.0029726860341665862
making,0.929204713670351,0.0017372840459415114
drag,-1.2448295882497595,7.721262426406718e-05
showed,0.7576588499157861,0.00019303156066016793
weve,0.6810127404814486,0.002644532381044301
fill,1.5132942851591435,0.0011002798957629573
thats,0.2102534708612621,0.009168999131357977
really,0.36903531824003644,0.006119100472927324
confusing,0.41389090158038055,0.00017372840459415115
figure,0.7959431257933484,0.0008879451790367725
difference,-0.2654911623862061,0.0003088504970562687
ellipse,4.255984809993548,0.0024515008203841327
little,0.15398967480627218,0.002914776565968536
intimidating,1.7282934565174435,3.860631213203359e-05
six,-0.10107604589077607,0.00044397258951838625
parameter,0.5485297082448003,0.001409130392819226
dealing,0.16879303284465935,7.721262426406718e-05
four,0.30477091933483613,0.0016407682656114275
see,0.054247807800352654,0.011215133674355757
x,0.48707344297061395,0.0034359617797509894
pair,0.31070092959198625,0.0002702441849242351
coordinate,0.8878273904219429,0.00044397258951838625
point,-0.3277737967490945,0.0014863430170832931
obvious,1.3638919180001616,0.00021233471672618473
exactly,0.44954923312574674,0.001216098832159058
kind,-0.7620493708380027,0.0014670398610172764
number,0.491681859594838,0.00559791525914487
pixel,0.6478402544124863,0.0013319177685551587
leaf,0.33943096729184247,5.790946819805038e-05
left,0.10323147541421392,0.0013319177685551587
change,0.7783329978791717,0.006234919409323424
different,-0.04669973489167349,0.0023935913521860824
place,0.9082112182584344,0.0019303156066016794
play,-0.17985402598809871,0.0005790946819805038
good,0.06949959839548522,0.002335681883988032
spot,0.6708655468634983,0.00021233471672618473
leave,-0.32236640945121825,0.0003281536531222855
move,0.217308481013642,0.0018531029823376122
changing,1.8761329679031544,0.0014477367049512595
direction,-0.6028537412515447,0.00021233471672618473
ok,1.386987208293972,0.0011967956760930412
bring,0.5153087500605628,0.0005404883698484702
bit,0.2691912878194972,0.0030305955023646365
wider,1.3901898981641465,5.790946819805038e-05
cool,0.9574656926807584,0.0027217450053083677
beautiful,1.1109323554575616,0.000656307306244571
yes,-0.8860438470042841,0.0003474568091883023
playing,-0.9390141119946354,5.790946819805038e-05
around,0.5610239213829583,0.0016214651095454106
situation,-0.36496133237642203,9.651578033008396e-05
love,-0.14019345966551003,0.0003474568091883023
draw,2.008216381372635,0.00463275745584403
shape,0.9315205975933885,0.0007721262426406717
paper,0.10214265242837624,0.00013512209246211755
sit,1.2544970290330115,0.00023163787279220153
screen,-0.12839587140706496,0.0009458546472348229
hey,0.06716001176373741,0.000656307306244571
youve,0.9962611895903847,0.0014284335488852428
made,0.4427239079033764,0.0011581893639610076
youre,-0.07556658959652025,0.003242930219090821
expert,0.10658823895185957,5.790946819805038e-05
voiceover,6.86982256827669,0.001138886207894991
shown,0.29371699677950414,0.00013512209246211755
usually,0.8572377343883957,0.0007721262426406717
head,-0.33965808477769127,0.0003088504970562687
secret,-0.41953336469532354,7.721262426406718e-05
though,0.375151302714453,0.000656307306244571
directly,-1.0868757132574565,9.651578033008396e-05
dont,-0.23148594317067223,0.004111572242061577
inline,1.8600305415078016,0.0003281536531222855
example,-0.5753849161795167,0.001409130392819226
salmon,3.459092225955811,5.790946819805038e-05
pink,0.3376087470962598,3.860631213203359e-05
inside,0.6814428606284553,0.004980214265032333
equal,-0.007340064260073192,0.00355178071614709
quote,0.247184906344902,0.0003088504970562687
set,-0.29367767348626866,0.0027603513174404015
conveniently,2.2302694650064514,1.9303156066016794e-05
enough,0.4425261380870205,0.0005790946819805038
apply,-0.14306906330957853,0.0003281536531222855
sure,-0.06675250833429916,0.0016986777338094778
semicolon,1.173590442912408,0.000559791525914487
next,-0.4288829616012648,0.0017565872020075283
youd,0.7232219737483603,0.0003667599652543191
without,-0.10462283489075937,0.00040536627738635265
newlines,6.556607193819745,1.9303156066016794e-05
tricky,1.1221260328936873,0.00021233471672618473
valid,-0.09176358730384625,0.00017372840459415115
syntax,-0.12216857218570251,0.0002702441849242351
keep,0.5869280075564195,0.0021233471672618474
track,-0.050193131257215515,0.0002509410288582183
correct,-0.7622796482304234,0.00019303156066016793
question,-0.22524154669234353,0.0010423704275649068
often,0.6840964255601253,0.00040536627738635265
prototyping,1.3994694407344872,1.9303156066016794e-05
webpage,4.591426671576913,0.0026831386931763343
yet,0.2684831351830166,0.0005983978380465206
structure,0.3583132689753797,0.0005211852137824534
quickly,-0.6709861390491514,0.00019303156066016793
idea,-0.39217989373571355,0.0005790946819805038
best,0.16263512432588412,0.0005404883698484702
writing,0.6591481224571492,0.0007721262426406717
restricted,1.2836076352559977,1.9303156066016794e-05
environment,0.4253491988467694,0.000656307306244571
email,-0.6600263367923009,0.0002702441849242351
marketing,-0.36603669765614333,1.9303156066016794e-05
campaign,1.365503911578857,1.9303156066016794e-05
blog,-1.5948222563398806,1.9303156066016794e-05
post,-2.9017956579130697,3.860631213203359e-05
plus,0.6399042496503067,0.00258662291284625
website,0.2782247550606559,0.0007721262426406717
performance,-0.6417900584966869,5.790946819805038e-05
reason,-0.27200277345076285,0.0005018820577164366
googlecom,0.5999066391481024,1.9303156066016794e-05
faster,0.5274981087572467,0.0002702441849242351
display,-0.5463738285305363,0.00038606312132033585
effort,1.447477003851644,0.00017372840459415115
parse,0.12711815707670704,5.790946819805038e-05
sheet,-1.0313113381640433,3.860631213203359e-05
probably,0.1372124800528936,0.0012740083003571084
avoid,0.12235256061521595,9.651578033008396e-05
final,0.42265310098670467,0.0003667599652543191
lead,-0.4840542823929968,5.790946819805038e-05
messier,3.612168214653304,1.9303156066016794e-05
harder,0.5665325010008168,7.721262426406718e-05
reuse,0.7923811092038794,0.00011581893639610076
theyre,0.5642567958073162,0.0018144966702055786
tool,0.014532087724798684,0.000656307306244571
toolbox,3.0578574789475748,0.0002509410288582183
step,0.332204697805265,0.001216098832159058
animation,1.4011719016612536,0.001602161953479394
review,1.0955209290187253,0.00048257890165041985
ball,1.6966381969115576,0.0009458546472348229
outside,0.9387099699080381,0.0006756104623105878
declare,0.14832249869115852,0.0002509410288582183
variable,0.9321765989105664,0.006736801467039861
whatever,-0.05469492621536243,0.0010616735836309237
program,1.4283183222846465,0.004960911108966316
ballwidth,9.775483018687945,0.00023163787279220153
ballheight,9.692101409748894,0.00021233471672618473
passing,0.5172523582084864,0.00042466943345236945
animate,2.272074494157914,0.00048257890165041985
aspect,0.3089160604334784,9.651578033008396e-05
line,0.5743430689432832,0.0038027217450053085
code,0.30996933015412964,0.006292828877521475
frame,-0.4349376108920758,0.0003281536531222855
subtract,0.7130627767883846,0.00017372840459415115
math,1.0056140733515402,0.0006949136183766046
operator,0.08984057901481846,0.0005211852137824534
may,-0.28517446068237334,0.00042466943345236945
seen,0.8491237111819355,0.0008493388669047389
star,-0.1978303916390261,0.00019303156066016793
multiply,0.2803724182615311,0.00021233471672618473
javascript,1.1716448696066981,0.002548016600714217
slash,-1.086774833077804,0.00017372840459415115
divide,0.3703091124785684,0.00021233471672618473
expression,0.7363297014744542,0.0005790946819805038
taking,-0.45978722026882135,0.00023163787279220153
multiplying,0.22617352989196235,3.860631213203359e-05
fraction,2.3573567647314633,0.0003088504970562687
width,0.558850602019066,0.0009651578033008397
becomes,0.3445540807324865,0.0002702441849242351
second,0.005781717504892829,0.001775890358073545
itll,0.40522392581415045,0.0006756104623105878
actual,-0.5561408055037524,0.0002895473409902519
effect,-0.527254717083642,0.00021233471672618473
youll,0.7127201496917955,0.001949618762667696
notice,0.3986490996001554,0.0008879451790367725
follow,-0.4608562788136391,0.00019303156066016793
similar,0.42286489303947017,0.0005983978380465206
pattern,0.3027234386987505,0.0003281536531222855
common,-0.2538228329844906,0.00021233471672618473
programming,0.8719083503410066,0.0015442524852813434
operation,-1.9705759316258409,3.860631213203359e-05
store,0.5459994660116264,0.0013898272367532092
result,0.36378673152082575,0.0011967956760930412
programmer,1.0801436418882338,0.00042466943345236945
necessary,-0.3744459973872145,5.790946819805038e-05
long,0.5347314133507667,0.0010616735836309237
ago,-1.3007188422713465,3.860631213203359e-05
decided,1.1204427605795826,0.00023163787279220153
shouldnt,0.598360722141352,0.0002702441849242351
easier,0.46994424662698686,0.0005790946819805038
invented,2.304223418030693,9.651578033008396e-05
shortcut,1.4902865551228024,0.0003667599652543191
minus,0.3089474097061781,0.0009651578033008397
restart,1.341555809223291,0.00044397258951838625
precisely,1.0075311089245247,1.9303156066016794e-05
done,-0.2739687344841845,0.0010037641154328732
less,0.7788394992936487,0.0015442524852813434
there,-0.04339100175097287,0.0026638355371103174
hoo,5.968820528917625,0.00013512209246211755
weird,0.657999954913853,0.00048257890165041985
hello,-1.3233812872382098,0.00017372840459415115
everyone,-1.091549859973132,7.721262426406718e-05
pamela,6.188882413694427,7.721262426406718e-05
teach,0.6382511185324009,0.0003281536531222855
khan,5.622511837312083,0.001602161953479394
academy,3.418981349052538,0.0015635556413473603
tour,1.572239826544099,7.721262426406718e-05
editor,0.8411613991544031,0.0007335199305086382
hope,-0.7471014328979614,0.00023163787279220153
get,-0.28447139460144794,0.006041887848663256
excited,0.3030820720780576,0.00017372840459415115
contribute,-0.14821557446431374,1.9303156066016794e-05
lefthand,2.4013363961459864,0.00011581893639610076
side,0.36689852937399275,0.0011967956760930412
ace,0.7227715909153456,1.9303156066016794e-05
righthand,2.1240911592234712,5.790946819805038e-05
output,-1.0149236681791227,0.0002509410288582183
processingjs,6.140446796594832,0.0002895473409902519
proocessingjs,7.655219482487854,1.9303156066016794e-05
library,0.6045062272129543,0.0008686420229707557
drawing,2.214369272776858,0.0019110124505356625
game,-0.72684797241976,0.0009458546472348229
learning,-0.15922364484076448,0.0006177009941125374
quite,-0.1877258750524736,0.00040536627738635265
fun,0.8415551269053125,0.0008107325547727053
alright,1.084718564087969,0.0013705240806871923
picker,1.8802243796063887,0.00019303156066016793
click,-0.5203319956262423,0.0013898272367532092
real,-0.5566857057858904,0.0002509410288582183
scrubber,5.920618427099748,7.721262426406718e-05
scrubbing,4.359382616483525,1.9303156066016794e-05
seeing,0.09925627805916254,0.0002509410288582183
happened,0.834761888402109,0.00044397258951838625
error,-0.5405523434415497,0.0008107325547727053
based,0.376923762429502,0.0008300357108387221
jsunit,7.655219482487854,1.9303156066016794e-05
no,4.5167312523461,0.0002702441849242351
guy,-2.2180583159835563,0.00023163787279220153
pop,0.5264768212079725,0.0003667599652543191
tell,1.0816854190915186,0.0022970755718559983
u,-0.3086066813676753,0.0018337998262715953
important,0.2994313689172645,0.0010809767396969404
part,-0.03862472726849272,0.001312614612489142
editing,0.7610171699104207,0.00011581893639610076
experience,-0.17283448576597485,0.00023163787279220153
improving,0.4797297688636321,1.9303156066016794e-05
message,-0.2756501984456998,0.0006756104623105878
clearer,0.8319333601321669,1.9303156066016794e-05
annoying,0.5369331902423511,7.721262426406718e-05
stuff,-0.9217680396244601,0.0005211852137824534
autocomplete,0.6286150696673359,3.860631213203359e-05
help,0.3608677229171266,0.0012740083003571084
people,-0.37647332555149465,0.0010616735836309237
spelling,1.4666395034329607,0.00011581893639610076
turn,0.47195069623278296,0.0008300357108387221
documentation,0.5247486507465675,0.00040536627738635265
forgot,-0.040394891809299865,0.00017372840459415115
optional,-0.8097115242655724,3.860631213203359e-05
radius,-0.9064279559681806,5.790946819805038e-05
rect,3.35327320679872,0.0007914293987066885
feature,-0.9259138367786832,0.00019303156066016793
teaching,0.052727378010137355,9.651578033008396e-05
course,-0.503002552729301,0.0010423704275649068
fundamental,-0.9690327812217913,1.9303156066016794e-05
video,-2.163756269216393,0.0003474568091883023
talk,0.3121651227014636,0.001216098832159058
throughs,6.389553109156578,9.651578033008396e-05
us,0.6461035686077734,0.0003474568091883023
audio,0.0715649163553252,0.00013512209246211755
synched,5.457994905151635,1.9303156066016794e-05
typed,0.7974050294325451,0.00019303156066016793
neat,2.916005739971599,0.0005790946819805038
watching,-0.794584813541617,0.00017372840459415115
pause,1.4421419665743933,0.0008107325547727053
teacher,0.2846243306941342,0.00017372840459415115
wrote,0.9540667433353998,0.0003281536531222855
interactive,1.8146396775963063,0.00044397258951838625
typically,0.004099306785154215,9.651578033008396e-05
challenge,0.2842112500615468,0.00048257890165041985
stepbystep,0.7893284076044159,1.9303156066016794e-05
guided,1.192190025567184,1.9303156066016794e-05
exercise,1.0468884152226308,0.00046327574558440305
