term,log_odds,tfd
hello,1.2444948586528626,0.002343343169588613
everyone,1.5122817509560258,0.001128276340913036
welcome,1.6949980611084259,0.0020829717063009894
programming,2.350930405469381,0.006769658045478215
kid,3.383739214562855,0.003905571949314355
name,1.2199207021977025,0.013018573164381184
lin,5.89067631140998,0.0010414858531504947
today,1.801416829200437,0.003905571949314355
video,1.3253262271488684,0.011629925360180524
ill,1.3866365727077075,0.012237458774518312
teaching,2.4571147224367587,0.001128276340913036
write,0.3826740138642138,0.0027772956084013193
first,0.3187330077974763,0.006335705606665509
program,0.9459997159332606,0.003037667071688943
python,2.5451957013260857,0.015275125846207256
objective,2.1446701537508446,0.00017358097552508245
print,0.0004043452782110304,0.001475438291963201
sentence,2.493800787243981,0.0008679048776254123
want,0.3947543814627978,0.015969449748307586
teach,1.5303782743217889,0.000781114389862871
open,0.7926403680216012,0.0033848290227391077
new,0.7425356873689303,0.006335705606665509
file,0.44834499435630804,0.005814962680090262
enter,2.4323030572693356,0.008679048776254122
real,0.3594308464375882,0.0006075334143377885
start,0.5758205388559383,0.004773476826939767
make,0.4320153666957216,0.008852629751779206
sure,1.023086323452685,0.005033848290227391
grab,1.7900164500834062,0.002430133657351154
snack,2.7281534230929108,0.00017358097552508245
cup,3.9243272996458027,0.001215066828675577
tea,4.388507696482678,0.001215066828675577
go,-0.47570334599157477,0.006943239021003298
searching,1.2050420102410622,0.00017358097552508245
idle,3.8998468215442217,0.0021697621940635304
spotlight,4.013929893030763,0.0003471619510501649
search,0.8136183966053513,0.001562228779725742
dont,-0.0226489453774539,0.005033848290227391
guy,1.48466885420391,0.009720534629404616
laptop,1.4970166898261523,0.00026037146328762367
check,0.15217295261474684,0.002256552681826072
description,1.2066602718750363,0.001562228779725742
box,0.9597666773323426,0.0016490192674882833
showed,0.8245328736039361,0.00017358097552508245
install,-0.7322412913015548,0.00026037146328762367
macbook,2.2668428638543006,8.679048776254123e-05
window,-1.2848553252226433,0.00017358097552508245
also,-0.2783952596220721,0.003731990973789273
discussed,0.31313146171206224,8.679048776254123e-05
stand,0.5531037348376812,0.00026037146328762367
function,-0.7343271412628446,0.002256552681826072
let,0.44888887308219183,0.02629751779204999
three,0.5534282038604964,0.003731990973789273
dash,-0.6914984935275892,8.679048776254123e-05
sign,1.684071328572747,0.002950876583926402
youre,-0.5858627530767135,0.001909390730775907
supposed,0.9651631234144631,0.0003471619510501649
writing,-0.6241716654234559,0.00017358097552508245
type,1.5151577971321954,0.013799687554244055
put,0.823410189659296,0.006075334143377886
bracket,2.5697350647808266,0.005901753167852804
notice,-0.06655506405576006,0.0005207429265752473
use,0.08038007307106927,0.006769658045478215
round,0.8179721119877736,0.00026037146328762367
always,0.4598287411183526,0.0016490192674882833
double,1.5031195132835176,0.0021697621940635304
quotation,3.9150583189066985,0.003037667071688943
mark,2.1994323370656104,0.0026037146328762367
single,1.0062204693606664,0.0019961812185384483
end,0.4972376239168084,0.0026037146328762367
exact,-0.7427522656080858,8.679048776254123e-05
one,-0.15015695016002717,0.010501649019267489
started,0.8194036050747573,0.001475438291963201
another,0.026684362291551404,0.0020829717063009894
wont,0.7480010966039202,0.0008679048776254123
work,-1.0330050817618543,0.001128276340913036
itll,-1.256617071134946,8.679048776254123e-05
give,0.6343660020222258,0.005381010241277556
error,0.23420525295689934,0.0017358097552508246
im,0.006025622813401663,0.012931782676618642
something,-0.5063839050143791,0.0021697621940635304
see,-0.15914066730955548,0.009026210727304288
princess,4.331170767724088,8.679048776254123e-05
press,2.338617726570965,0.006248915118902968
get,0.06131799303893844,0.00850546780072904
printed,-0.4634289865173354,8.679048776254123e-05
yay,1.7347227432031809,8.679048776254123e-05
said,0.7607135069726828,0.0018226002430133657
subscribe,2.340330382810761,0.002430133657351154
hear,-0.2506079588066323,8.679048776254123e-05
try,0.7827593930919117,0.004599895851414685
look,-0.406542931792263,0.002950876583926402
wrote,0.8459474133412498,0.00026037146328762367
capital,1.7898837844999802,0.0009546953653879535
letter,2.2209456449448455,0.0026037146328762367
thats,-0.3487339237387293,0.005207429265752473
exactly,-0.3274206009367616,0.0005207429265752473
