term,log_odds,tfd
hi,2.6473795351056033,0.0024366471734892786
im,-1.6061003677555001,0.0025584795321637425
ola,7.817991435081679,0.0028630604288499024
coding,0.4001768763202766,0.0010355750487329434
girl,3.6470726957218957,0.002071150097465887
musik,8.805378088639564,6.0916179337231965e-05
film,1.4327573582678153,0.00012183235867446393
matrix,-0.9295132817210854,6.0916179337231965e-05
tron,4.798044903407093,6.0916179337231965e-05
legacy,1.8807656925910043,6.0916179337231965e-05
mr,1.4108849814205264,6.0916179337231965e-05
robot,0.667105450109379,6.0916179337231965e-05
hacker,1.5561630315251753,6.0916179337231965e-05
programmer,1.4659331619132492,0.0006091617933723197
administrator,1.1105300162549543,6.0916179337231965e-05
black,-0.9710144560927312,6.0916179337231965e-05
window,-1.0511052040502389,0.00024366471734892786
write,0.5458415443336653,0.003289473684210526
text,1.3940914535798912,0.007614522417153996
fast,-0.5674382119098669,0.00012183235867446393
computer,1.2314715946168597,0.0026803118908382065
magic,1.6987089011975411,0.0003654970760233918
today,1.1406393134036787,0.002010233918128655
show,-0.5131288583249063,0.0013401559454191032
something,0.5214571573680756,0.0061525341130604285
allows,0.9299851848321504,0.0007309941520467836
feel,0.19627762995052142,0.0005482456140350877
al,2.139184946495655,0.00012183235867446393
little,-0.06701441304883442,0.0023148148148148147
bit,0.1763152821211797,0.0027412280701754384
hope,1.2280944762750636,0.001705653021442495
command,0.6602951247923812,0.002071150097465887
line,0.8858496640082416,0.005177875243664717
new,-0.7106250963651639,0.0014619883040935672
best,0.10178343926230464,0.0004873294346978557
friend,1.3633390091758406,0.0009137426900584795
open,1.1878570015982708,0.005056042884990253
smartphone,2.56900849843586,6.0916179337231965e-05
tablet,1.3385786136209623,6.0916179337231965e-05
everything,0.021707988353569276,0.0014010721247563352
shiny,2.816416671749701,6.0916179337231965e-05
beautiful,-0.030975077952646365,0.0001827485380116959
allways,7.706765799971454,6.0916179337231965e-05
way,-0.3200540224008291,0.0026193957115009745
youve,-1.2518000378913654,0.00012183235867446393
every,0.8571967521187591,0.0029239766081871343
seen,-0.29511021425643386,0.00024366471734892786
older,1.432003778729516,0.0001827485380116959
whole,0.4567388073613291,0.0010355750487329434
interface,-0.7955573787780543,0.00012183235867446393
textbased,2.894581444599037,6.0916179337231965e-05
technologic,6.859467939584251,6.0916179337231965e-05
much,0.3709706108120074,0.0028021442495126704
advanced,-0.0071974518546419715,0.00012183235867446393
amazing,0.9368821458777297,0.0005482456140350877
stuff,-1.0713033694760568,0.00042641325536062376
use,0.4964245783023891,0.010294834307992202
mouse,-1.3703098104976361,6.0916179337231965e-05
touchpads,8.805378088639564,6.0916179337231965e-05
touch,-0.4650220397642811,6.0916179337231965e-05
screen,-1.6286074543743523,0.0001827485380116959
intuitive,1.9478640260941742,0.00012183235867446393
time,0.44603566287834906,0.007188109161793372
using,0.4335317693829841,0.004751461988304093
powerful,0.25587260775608056,0.00012183235867446393
easier,0.6433082504706403,0.0006700779727095516
start,0.356451935453073,0.003837719298245614
larn,7.706765799971454,6.0916179337231965e-05
want,0.0075718693430839945,0.01084307992202729
think,-0.4089995770329921,0.0023148148148148147
first,0.3167113808145292,0.006335282651072124
bunch,-1.7792093665458326,6.0916179337231965e-05
electronics,3.111645949836865,6.0916179337231965e-05
end,-0.036002099891897364,0.0015229044834307991
running,-0.2902068965643838,0.0005482456140350877
program,1.895911630881119,0.007919103313840156
displaying,1.4565760804993533,0.00024366471734892786
compilcated,8.805378088639564,6.0916179337231965e-05
u,0.3510482410576295,0.003533138401559454
onion,3.615760139014869,0.00012183235867446393
layer,0.3881913504350479,0.0005482456140350877
lowest,1.641586215041192,0.00012183235867446393
core,-0.6495541658566976,6.0916179337231965e-05
hardware,1.7606315003627768,0.00030458089668615983
second,-0.4546400843279302,0.0010964912280701754
operating,1.4944361573283385,0.0008528265107212475
system,-0.11278737457320713,0.0008528265107212475
winwows,8.805378088639564,6.0916179337231965e-05
linux,0.20056656161321051,0.0001827485380116959
iosx,8.805378088639564,6.0916179337231965e-05
android,0.22498477133723568,0.00012183235867446393
chrome,-0.1826933494330694,6.0916179337231965e-05
o,1.2635020968245603,0.00030458089668615983
communicate,2.2011632980436664,0.00042641325536062376
give,-0.5781050511850272,0.001583820662768031
order,0.26482589323602557,0.001583820662768031
example,0.9173861234831039,0.0062743664717348924
save,1.016610523115368,0.00371588693957115
file,1.345052712527055,0.014315302144249512
disk,0.31268252882372716,6.0916179337231965e-05
third,0.056231040113654505,0.0003654970760233918
application,-0.0688459833624408,0.0010355750487329434
photoshop,1.7466199361208998,6.0916179337231965e-05
finder,3.127483384935491,0.00024366471734892786
internet,1.174278298004666,0.0005482456140350877
browser,-0.648614095282179,0.00024366471734892786
specialist,2.9793779812591143,6.0916179337231965e-05
fourth,1.0585011405544007,0.00024366471734892786
user,0.442882238070404,0.003898635477582846
also,-0.3534007607594235,0.003472222222222222
big,0.10760294790752806,0.0006091617933723197
corporation,2.374047006706086,6.0916179337231965e-05
bos,2.5666629148741396,0.00042641325536062376
giving,0.01922703376982546,0.00024366471734892786
work,-0.17182250725898826,0.0027412280701754384
imagine,0.5007257652559655,0.00030458089668615983
mor,6.097327887537355,6.0916179337231965e-05
cotrol,8.805378088639564,6.0916179337231965e-05
applicatios,8.805378088639564,6.0916179337231965e-05
make,0.16211343571006528,0.006761695906432748
need,0.1652061704556479,0.00834551656920078
special,1.824739840004678,0.0012792397660818713
skill,-1.1558593694374677,6.0916179337231965e-05
ist,5.705285799761331,0.00012183235867446393
perfect,0.23044786293769223,0.00030458089668615983
macht,8.805378088639564,6.0916179337231965e-05
differnt,8.805378088639564,6.0916179337231965e-05
call,-0.05272091031059617,0.0023148148148148147
slightly,0.8330270218001331,0.00024366471734892786
different,0.33020870058312973,0.003472222222222222
pretty,-0.4665860002118157,0.0008528265107212475
thing,0.2739405941645058,0.008467348927875243
might,-0.27034898698394577,0.0011574074074074073
calles,8.805378088639564,6.0916179337231965e-05
prompt,0.5476859917493253,0.00030458089668615983
console,2.035038307088964,0.003776803118908382
terminal,-0.550212244540324,0.0001827485380116959
shell,-0.03722639203846102,6.0916179337231965e-05
bash,0.661860682842084,6.0916179337231965e-05
many,0.6374957186469241,0.002071150097465887
name,1.158002930169645,0.012244152046783625
fact,0.35745932094743177,0.0004873294346978557
mac,0.201980989006021,0.0001827485380116959
