channel_name,video_title,video_url,publish_date,video_length,views,likes,comments,transcript_filename,"Tier (1, 2, or 3)"
CodeWithChris,Will AI take over our iOS developer jobs?,https://www.youtube.com/watch?v=--lc1hc-Hns,12/15/23,0:55,5661,205,6,willaitakeoverouriosdeveloperjobs.txt,2
CodeWithChris,Will AI Take Over Our Jobs?,https://www.youtube.com/watch?v=y3AP3o6TiyI,12/14/23,11:40,3820,127,30,willaitakeoverourjobs.txt,2
CodeWithChris,Grab our Black Friday Sale Deal!,https://www.youtube.com/watch?v=zjFg8LXqfbE,11/28/23,0:31,1068,38,0,grabourblackfridaysaledeal.txt,2
CodeWithChris,Why Join CWC+?,https://www.youtube.com/watch?v=aC7diHc8e2o,11/28/23,5:27,2479,94,16,whyjoincwc.txt,2
CodeWithChris,Making Money With Apps (Vlog 4),https://www.youtube.com/watch?v=brTYwm44RLY,11/8/23,12:48,4657,141,16,makingmoneywithappsvlog4.txt,2
CodeWithChris,Making Money With Apps (Vlog 3),https://www.youtube.com/watch?v=ykSCOGN-ZOY,11/1/23,15:21,5227,167,8,makingmoneywithappsvlog3.txt,2
CodeWithChris,Making Money With Apps (Vlog 2),https://www.youtube.com/watch?v=30J2KZK776s,10/25/23,18:06,6312,223,22,makingmoneywithappsvlog2.txt,2
CodeWithChris,Making Money With Apps (Vlog 1),https://www.youtube.com/watch?v=yhmTFYb5nuo,10/20/23,15:50,12547,442,25,makingmoneywithappsvlog1.txt,2
CodeWithChris,Easy Paywalls and Experiments Using RevenueCat,https://www.youtube.com/watch?v=t-BO0BvAU3Q,10/11/23,22:18,4988,107,25,easypaywallsandexperimentsusingrevenuecat.txt,2
CodeWithChris,How to Become an iOS Developer - How To Acquire Skills,https://www.youtube.com/watch?v=M6RO5oLChYM,10/4/23,7:36,6156,225,9,howtobecomeaniosdeveloperhowtoacquireskills.txt,2
CodeWithChris,How to Become an iOS Developer - The Skills You Need,https://www.youtube.com/watch?v=vhM0A58Q35I,9/13/23,8:21,18875,705,40,howtobecomeaniosdevelopertheskillsyouneed.txt,2
CodeWithChris,How to Become an iOS Developer - The Right Mindset,https://www.youtube.com/watch?v=18zHNIL8Uco,8/30/23,7:02,8433,362,46,howtobecomeaniosdevelopertherightmindset.txt,2
CodeWithChris,How to add Pie Charts in SwiftUI,https://www.youtube.com/watch?v=03cgeeOh90M,8/10/23,0:42,5318,270,5,howtoaddpiechartsinswiftui.txt,2
CodeWithChris,SwiftUI Pie Charts and Donut Charts Tutorial,https://www.youtube.com/watch?v=vnDvApSKMQE,8/9/23,8:30,4113,96,8,swiftuipiechartsanddonutchartstutorial.txt,2
CodeWithChris,How to add charts in SwiftUI,https://www.youtube.com/watch?v=y_kEE2l007E,8/3/23,0:36,3394,196,1,howtoaddchartsinswiftui.txt,2
CodeWithChris,SwiftUI Charts Basics Tutorial,https://www.youtube.com/watch?v=MyQy1E-bzEM,8/2/23,10:01,9569,204,13,swiftuichartsbasicstutorial.txt,2
CodeWithChris,How to animate your icons #codewithchris #shorts,https://www.youtube.com/watch?v=Wm0d1STcJQo,7/26/23,0:58,2725,151,2,howtoanimateyouriconscodewithchrisshorts.txt,2
CodeWithChris,How to Animate Your SF Symbols Using Symbol Effects!,https://www.youtube.com/watch?v=hLHvYlb7o5M,7/26/23,12:09,7384,282,14,howtoanimateyoursfsymbolsusingsymboleffects.txt,2
CodeWithChris,Add a map to your SwiftUI project with these easy steps,https://www.youtube.com/watch?v=_YykGUDZ1nU,7/19/23,0:28,4856,285,6,addamaptoyourswiftuiprojectwiththeseeasysteps.txt,2
CodeWithChris,SwiftUI MapKit Basics,https://www.youtube.com/watch?v=LwU-4LMh9Qs,7/17/23,12:41,20632,556,40,swiftuimapkitbasics.txt,2
CodeWithChris,3 Easy steps to start working with Swift Data in your project #coding #programming,https://www.youtube.com/watch?v=LsJQstNN3Aw,7/12/23,0:49,5092,232,6,3easystepstostartworkingwithswiftdatainyourprojectcodingprogramming.txt,2
CodeWithChris,5 Future-Proof iOS Development Topics,https://www.youtube.com/watch?v=64LucC7VowM,7/11/23,0:59,10856,836,2,5futureproofiosdevelopmenttopics.txt,2
CodeWithChris,SwiftData Basics in 15 minutes,https://www.youtube.com/watch?v=krRkm8w22A8,7/7/23,15:18,42577,1197,135,swiftdatabasicsin15minutes.txt,2
