channel_name,video_title,video_url,publish_date,video_length,views,likes,comments,transcript_filename
Kidicode Ninja: Coding for Beginners and Kids,How to Create a Snake Game in Scratch,https://www.youtube.com/watch?v=kaDwn2jizkk,2021-05-14,15:28,275,6,6,howtocreateasnakegameinscratch.txt
Kidicode Ninja: Coding for Beginners and Kids,"Learn to Create ""baby shark doo doo doo doo""  Lyrics using lists in Scratch",https://www.youtube.com/watch?v=L9QSJf-OwWA,2021-05-23,20:03,327,6,24,learntocreatebabysharkdoodoodoodoolyricsusinglistsinscratch.txt
Kidicode Ninja: Coding for Beginners and Kids,How to Create a Pronunciation Helper Bot in Scratch,https://www.youtube.com/watch?v=V3kaKhiUd5g,2021-06-04,4:04,154,8,11,howtocreateapronunciationhelperbotinscratch.txt
Kidicode Ninja: Coding for Beginners and Kids,How to Create a Car Racing Game in Scratch (Part1),https://www.youtube.com/watch?v=Kdc47BisVZY,2021-06-19,8:43,194,5,8,howtocreateacarracinggameinscratchpart1.txt
Kidicode Ninja: Coding for Beginners and Kids,How to Create a Car Racing Game in Scratch ( part 2 ),https://www.youtube.com/watch?v=_zT33tPslsE,2021-07-05,12:27,150,5,8,howtocreateacarracinggameinscratchpart2.txt
Kidicode Ninja: Coding for Beginners and Kids,How to Create a Dodge the Ball Game,https://www.youtube.com/watch?v=Q7Y1jBiQnEQ,2021-07-15,19:30,86,4,8,howtocreateadodgetheballgame.txt
Kidicode Ninja: Coding for Beginners and Kids,How to write an algorithm for an easy abstract art in Scratch,https://www.youtube.com/watch?v=VpUJ4CiX_qE,2021-08-11,7:16,224,4,7,howtowriteanalgorithmforaneasyabstractartinscratch.txt
Kidicode Ninja: Coding for Beginners and Kids,How to Create a Basketball Game in Scratch part2,https://www.youtube.com/watch?v=cYSRDzqSkVg,2021-08-26,12:46,110,3,4,howtocreateabasketballgameinscratchpart2.txt
Kidicode Ninja: Coding for Beginners and Kids,How to Create a Maze Game in Scratch,https://www.youtube.com/watch?v=G1gOv7f-75Q,2021-09-07,16:38,222,12,9,howtocreateamazegameinscratch.txt
Kidicode Ninja: Coding for Beginners and Kids,How to Make a Pinwheel in Scratch,https://www.youtube.com/watch?v=wXXcEwp7iqo,2021-09-16,16:03,224,9,9,howtomakeapinwheelinscratch.txt
Kidicode Ninja: Coding for Beginners and Kids,How to Create a Voice Controlled Pinwheel in Scratch,https://www.youtube.com/watch?v=oYHZ0WTjow4,2021-10-04,29:24,228,8,9,howtocreateavoicecontrolledpinwheelinscratch.txt
Kidicode Ninja: Coding for Beginners and Kids,How to Create a Block or Function in Scratch. Learn functions with a treat or trick halloween song,https://www.youtube.com/watch?v=rUlgzPP4kdk,2021-10-24,10:40,207,11,2,howtocreateablockorfunctioninscratchlearnfunctionswithatreatortrickhalloweensong.txt
