channel_name,video_title,video_url,publish_date,video_length,views,likes,comments,transcript_filename
Codingal Education,Underwater game building using Sprites,https://www.youtube.com/watch?v=BuPtzE1rOuU,2021-08-03,15:06,409,7,0,underwatergamebuildingusingsprites.txt
