channel_name,video_title,video_url,publish_date,video_length,views,likes,comments,transcript_filename,"Tier (1, 2, or 3)"
Programming with Mosh,JavaScript Tutorial for Beginners: Learn JavaScript in 1 Hour,https://www.youtube.com/watch?v=W6NZfCO5SIk,4/24/18,48:17:00,12896034,224462,6752,javascripttutorialforbeginnerslearnjavascriptin1hour.txt,2
Programming with Mosh,Object-oriented Programming in JavaScript: Made Super Simple | Mosh,https://www.youtube.com/watch?v=PFmuCDHHpwk,3/30/18,1:02:49,1957779,41266,1015,objectorientedprogramminginjavascriptmadesupersimplemosh.txt,2
Programming with Mosh,Object-oriented Programming in 7 minutes | Mosh,https://www.youtube.com/watch?v=pTB0EiLXUC8,3/30/18,7:34,3926970,98842,1383,objectorientedprogrammingin7minutesmosh.txt,2
Programming with Mosh,How to build a REST API with Node js & Express,https://www.youtube.com/watch?v=pKd0Rpw7O48,3/8/18,58:40:00,1772389,29178,922,howtobuildarestapiwithnodejsexpress.txt,2
Programming with Mosh,Node.js Tutorial for Beginners: Learn Node in 1 Hour,https://www.youtube.com/watch?v=TlB_eWDSMt4,2/21/18,1:18:16,5759730,91879,2612,nodejstutorialforbeginnerslearnnodein1hour.txt,2
Programming with Mosh,HTTP Module in Node.js,https://www.youtube.com/watch?v=VLXAzzRjQws,2/16/18,8:08,92587,1249,24,httpmoduleinnodejs.txt,2
Programming with Mosh,Extending the Event Emitter,https://www.youtube.com/watch?v=9ErAONqE6HE,2/15/18,8:45,40183,648,25,extendingtheeventemitter.txt,2
Programming with Mosh,Event Arguments,https://www.youtube.com/watch?v=V2gVOIyUqVs,2/13/18,3:52,23485,292,10,eventarguments.txt,2
Programming with Mosh,Events and Event Emitter in Node.js,https://www.youtube.com/watch?v=l20MBBFZAmA,2/12/18,7:01,124012,2630,93,eventsandeventemitterinnodejs.txt,2
Programming with Mosh,OS Module in Node.js,https://www.youtube.com/watch?v=IbgZASv0hc8,2/11/18,5:01,26189,287,9,osmoduleinnodejs.txt,2
Programming with Mosh,Path Module in Node.js,https://www.youtube.com/watch?v=j95Lwxvi9JY,2/10/18,4:51,57973,549,7,pathmoduleinnodejs.txt,2
Programming with Mosh,Module Wrapper Function,https://www.youtube.com/watch?v=WlWdbtJoCLQ,2/9/18,5:23,44367,430,6,modulewrapperfunction.txt,2
Programming with Mosh,Loading (Requiring) a Module in Node.js,https://www.youtube.com/watch?v=44b6CDDnDPg,2/8/18,6:05,36103,405,10,loadingrequiringamoduleinnodejs.txt,2
Programming with Mosh,Creating a Module in Node.js,https://www.youtube.com/watch?v=Cxo4UKpHv5s,2/7/18,5:26,76648,757,17,creatingamoduleinnodejs.txt,2
Programming with Mosh,Modules in Node.js,https://www.youtube.com/watch?v=9Amxzvq5LY8,2/7/18,4:19,78770,884,11,modulesinnodejs.txt,2
Programming with Mosh,Globals in Node.js,https://www.youtube.com/watch?v=jn8PZNBmKm0,2/2/18,4:04,54028,520,13,globalsinnodejs.txt,2
Programming with Mosh,Your First Node App,https://www.youtube.com/watch?v=KvG0a9dY3UI,2/1/18,3:03,53693,467,13,yourfirstnodeapp.txt,2
Programming with Mosh,Installing Node.js,https://www.youtube.com/watch?v=qZQmCfkmbNA,2/1/18,3:14,75482,509,19,installingnodejs.txt,2
Programming with Mosh,How Node.js Works | Mosh,https://www.youtube.com/watch?v=jOupHNvDIq8,1/25/18,5:07,346110,6502,144,hownodejsworksmosh.txt,2
Programming with Mosh,Node.js Architecture | Mosh,https://www.youtube.com/watch?v=XUSHH0E-7zk,1/25/18,3:45,161562,2366,43,nodejsarchitecturemosh.txt,2
Programming with Mosh,What is Node js?,https://www.youtube.com/watch?v=uVwtVBpw7RQ,1/23/18,3:43,854098,11908,128,whatisnodejs.txt,2
Programming with Mosh,What is a REST API?,https://www.youtube.com/watch?v=SLwpqD8n3d0,1/20/18,6:05,774277,18532,283,whatisarestapi.txt,2
Programming with Mosh,$50 All-Access Mosh in 2018,https://www.youtube.com/watch?v=H5ySG5364uE,12/18/17,0:57,127762,1018,220,50allaccessmoshin2018.txt,2
Programming with Mosh,What is MVVM (Model-View-ViewModel) Pattern?,https://www.youtube.com/watch?v=fo6rvTP9kkc,11/14/17,10:08,327189,2520,101,whatismvvmmodelviewviewmodelpattern.txt,2
Programming with Mosh,C# Access Modifiers: What They Are and Why We Need Them,https://www.youtube.com/watch?v=_TxOmmJTd98,11/8/17,11:17,105555,1411,34,caccessmodifierswhattheyareandwhyweneedthem.txt,2
Programming with Mosh,C# Interfaces Explained in Simple Terms | Mosh,https://www.youtube.com/watch?v=aQ8YkJrAbzE,11/8/17,5:04,245211,2412,97,cinterfacesexplainedinsimpletermsmosh.txt,2
Programming with Mosh,C# Methods Tutorial | Mosh,https://www.youtube.com/watch?v=56bbjE4assU,11/8/17,24:29:00,113582,1245,44,cmethodstutorialmosh.txt,2
Programming with Mosh,C# Fields Tutorial,https://www.youtube.com/watch?v=vpT4-7YdV7M,11/8/17,9:50,75923,871,13,cfieldstutorial.txt,2
Programming with Mosh,C# Constructors Tutorial | Mosh,https://www.youtube.com/watch?v=q7aWkjH3UUI,11/8/17,23:24,232745,3848,158,cconstructorstutorialmosh.txt,2
Programming with Mosh,C# Object Initializers Tutorial,https://www.youtube.com/watch?v=4_J_CLKwoto,11/8/17,2:49,67180,774,21,cobjectinitializerstutorial.txt,2
Programming with Mosh,C# Classes Tutorial | Mosh,https://www.youtube.com/watch?v=ZqDtPFrUonQ,11/8/17,14:25,276067,3553,116,cclassestutorialmosh.txt,2
Programming with Mosh,Unit Testing C# Code - Tutorial for Beginners,https://www.youtube.com/watch?v=HYrXogLj7vg,11/7/17,44:56:00,602347,8199,234,unittestingccodetutorialforbeginners.txt,2
Programming with Mosh,[NEW COURSE] Unit Testing for C# Developers,https://www.youtube.com/watch?v=ocz2Ml5Wg9g,10/27/17,1:51,11852,99,18,newcourseunittestingforcdevelopers.txt,2
Programming with Mosh,Angular 4 in 40 Minutes,https://www.youtube.com/watch?v=gK21_9QuthM,9/28/17,39:39:00,30699,489,21,angular4in40minutes.txt,2
Programming with Mosh,Routing and Navigation in Angular | Mosh,https://www.youtube.com/watch?v=tUCa3JcFILI,9/6/17,24:32:00,284572,3846,103,routingandnavigationinangularmosh.txt,2
Programming with Mosh,Directives in Angular Applications,https://www.youtube.com/watch?v=LtT01ZCHRjk,9/6/17,25:13:00,179618,2534,73,directivesinangularapplications.txt,2
Programming with Mosh,Building Forms in Angular Apps | Mosh,https://www.youtube.com/watch?v=hAaoPOx_oIw,9/6/17,25:04:00,418141,5930,204,buildingformsinangularappsmosh.txt,2
Programming with Mosh,Deploying Angular Applications | Mosh,https://www.youtube.com/watch?v=vwyvMZStS54,9/6/17,27:07:00,125901,1855,54,deployingangularapplicationsmosh.txt,2
Programming with Mosh,Firebase in Angular Applications | Mosh,https://www.youtube.com/watch?v=mqWXRX5fxGQ,9/6/17,26:53:00,144314,2298,150,firebaseinangularapplicationsmosh.txt,2
Programming with Mosh,Angular Animations Tutorial | Mosh,https://www.youtube.com/watch?v=ra5qNKNc95U,9/6/17,32:59:00,156946,2541,82,angularanimationstutorialmosh.txt,2
Programming with Mosh,Angular Material Tutorial | Mosh,https://www.youtube.com/watch?v=wPT3K3w6JtU,9/6/17,36:19:00,263435,3635,105,angularmaterialtutorialmosh.txt,2
Programming with Mosh,AngularJS vs Angular 2 vs Angular 4 | Mosh,https://www.youtube.com/watch?v=9AaRJ8COXdM,9/6/17,4:15,82372,1495,41,angularjsvsangular2vsangular4mosh.txt,2
Programming with Mosh,Angular Tutorial for Beginners: Learn Angular & TypeScript,https://www.youtube.com/watch?v=k5E2AVpwsko,9/5/17,2:02:42,4408539,62720,2330,angulartutorialforbeginnerslearnangulartypescript.txt,2
Programming with Mosh,TypeScript Properties,https://www.youtube.com/watch?v=azCCiJJjKr4,9/4/17,5:59,10532,116,3,typescriptproperties.txt,2
Programming with Mosh,TypeScript Constructors,https://www.youtube.com/watch?v=tiWqCBXnWj0,9/4/17,3:33,23316,280,9,typescriptconstructors.txt,2
Programming with Mosh,TypeScript Interfaces,https://www.youtube.com/watch?v=P17bFRuefjA,9/4/17,4:35,29108,466,13,typescriptinterfaces.txt,2
Programming with Mosh,TypeScript Classes,https://www.youtube.com/watch?v=W9Ah_ZDFc1c,9/4/17,5:12,13462,143,2,typescriptclasses.txt,2
Programming with Mosh,Access Modifiers in TypeScript,https://www.youtube.com/watch?v=QygRnETpBIg,9/4/17,3:37,20445,261,7,accessmodifiersintypescript.txt,2
Programming with Mosh,TypeScript Tutorial - TypeScript for React - Learn TypeScript,https://www.youtube.com/watch?v=NjN00cM18Z4,8/31/17,51:33:00,594684,10820,384,typescripttutorialtypescriptforreactlearntypescript.txt,2
Programming with Mosh,My Brand New Angular Course,https://www.youtube.com/watch?v=8Wyc2XuBkQg,8/31/17,3:15,19007,238,24,mybrandnewangularcourse.txt,2
Programming with Mosh,"Demo of An E-commerce App Built with Angular, Firebase and Bootstrap 4",https://www.youtube.com/watch?v=AsB54HC7MV4,8/30/17,2:25,99178,729,69,demoofanecommerceappbuiltwithangularfirebaseandbootstrap4.txt,2
Programming with Mosh,Udemy Live 2017: Teaching Tech Panel,https://www.youtube.com/watch?v=c0UdqoRT_Xg,8/3/17,7:23,37074,720,97,udemylive2017teachingtechpanel.txt,2
Programming with Mosh,Two-way Binding and ngModel in Angular 4,https://www.youtube.com/watch?v=WjcL09xgo3o,6/15/17,8:06,93118,702,25,twowaybindingandngmodelinangular4.txt,2
Programming with Mosh,Entity Framework 6 Tutorial: Learn Entity Framework 6 from Scratch,https://www.youtube.com/watch?v=ZX7_12fwQLU,4/13/17,27:57:00,522306,5196,215,entityframework6tutoriallearnentityframework6fromscratch.txt,2
Programming with Mosh,Build a Real-world App with ASP.NET Core and Angular 2,https://www.youtube.com/watch?v=yt8lqei9xyg,3/19/17,1:01:10,169620,1270,132,buildarealworldappwithaspnetcoreandangular2.txt,2
Programming with Mosh,Profile and optimize your Angular 2 apps,https://www.youtube.com/watch?v=Q1uORsKjrMo,2/13/17,11:50,29578,441,16,profileandoptimizeyourangular2apps.txt,2
Programming with Mosh,Testing Angular 2+ Apps with Jasmine and Karma | Mosh,https://www.youtube.com/watch?v=yG4FH60fhUE,2/2/17,32:34:00,332280,3919,156,testingangular2appswithjasmineandkarmamosh.txt,2
Programming with Mosh,Using Redux in Angular 2+ Apps | Mosh,https://www.youtube.com/watch?v=UEcdQR-NoNA,1/24/17,29:32:00,128502,1697,92,usingreduxinangular2appsmosh.txt,2
Programming with Mosh,Value Types and Reference Types in JavaScript,https://www.youtube.com/watch?v=e-_mDyqm2oU,1/17/17,6:59,16295,563,31,valuetypesandreferencetypesinjavascript.txt,2
Programming with Mosh,Xamarin Forms Tutorial: Build Native Mobile Apps with C#,https://www.youtube.com/watch?v=93ZU6j59wL4,12/21/16,1:12:17,944396,10275,377,xamarinformstutorialbuildnativemobileappswithc.txt,2
Programming with Mosh,[Pluralsight]: Become a Full-stack .NET Developer,https://www.youtube.com/watch?v=yBxPgF85vt4,6/13/16,4:38,142880,1216,73,pluralsightbecomeafullstacknetdeveloper.txt,2
Programming with Mosh,Step-by-step ASP.NET MVC Tutorial for Beginners | Mosh,https://www.youtube.com/watch?v=E7Voso411Vs,5/29/16,1:07:49,3593775,37508,1597,stepbystepaspnetmvctutorialforbeginnersmosh.txt,2
Programming with Mosh,Difference between Junior and Senior Developers,https://www.youtube.com/watch?v=bevlMOzaFTc,5/10/16,7:59,71900,1747,94,differencebetweenjuniorandseniordevelopers.txt,2
Programming with Mosh,C# Tutorial For Beginners - Learn C# Basics in 1 Hour,https://www.youtube.com/watch?v=gfkTfcpWqAY,4/3/16,1:10:32,4975075,74412,2386,ctutorialforbeginnerslearncbasicsin1hour.txt,2
Programming with Mosh,Working with Components in Angular,https://www.youtube.com/watch?v=SRn_E6juCVE,3/22/16,10:26,22622,95,7,workingwithcomponentsinangular.txt,2
Programming with Mosh,Architecture of Angular 2+ Apps,https://www.youtube.com/watch?v=CaspUXvVVG4,3/22/16,5:31,24854,208,6,architectureofangular2apps.txt,2
Programming with Mosh,Angular 2 Tutorial for Beginners: Learn Angular 2 from Scratch | Mosh,https://www.youtube.com/watch?v=_-CD_5YhJTA,3/4/16,54:13:00,1049460,9949,889,angular2tutorialforbeginnerslearnangular2fromscratchmosh.txt,2
Programming with Mosh,"Repository Pattern with C# and Entity Framework, Done Right | Mosh",https://www.youtube.com/watch?v=rtXpYpZdOzM,10/15/15,26:24:00,869311,12419,869,repositorypatternwithcandentityframeworkdonerightmosh.txt,2
Programming with Mosh,C# Generics Tutorial: Whats and Whys | Mosh,https://www.youtube.com/watch?v=gyal6TbgmSU,5/2/15,19:57,259147,3329,137,cgenericstutorialwhatsandwhysmosh.txt,2
Programming with Mosh,"Clean Code: Learn to write clean, maintainable and robust code",https://www.youtube.com/watch?v=5koPpYVa020,11/15/14,34:18:00,362402,3559,235,cleancodelearntowritecleanmaintainableandrobustcode.txt,2
Programming with Mosh,Backbone.js Tutorial Part 14 - Backbone.js Views: Templating,https://www.youtube.com/watch?v=BFAGGPgi0ec,10/23/14,5:56,12899,105,10,backbonejstutorialpart14backbonejsviewstemplating.txt,2
Programming with Mosh,Backbone.js Tutorial Part 13 - Backbone.js Views: Handling Collection Events,https://www.youtube.com/watch?v=kh6ehZ1BCUk,10/22/14,9:38,4778,34,7,backbonejstutorialpart13backbonejsviewshandlingcollectionevents.txt,2
Programming with Mosh,Backbone.js Tutorial Part 12 - Backbone.js Views: Handling the Model Events,https://www.youtube.com/watch?v=tTRy_GluLac,10/21/14,4:16,10785,61,4,backbonejstutorialpart12backbonejsviewshandlingthemodelevents.txt,2
Programming with Mosh,Backbone.js Tutorial Part 11 - Backbone.js Views: Handling the DOM Events,https://www.youtube.com/watch?v=dC0LVPZedZA,10/20/14,5:26,10429,51,1,backbonejstutorialpart11backbonejsviewshandlingthedomevents.txt,2
Programming with Mosh,Backbone.js Tutorial Part 9 - Backbone.js Views: Creating Views,https://www.youtube.com/watch?v=QASCp8PyRXM,10/14/14,7:53,17635,114,7,backbonejstutorialpart9backbonejsviewscreatingviews.txt,2
Programming with Mosh,Backbone.js Tutorial Part 8 - Backbone.js Collections: Fetching Collections from the Server,https://www.youtube.com/watch?v=jbiqBchPfKw,10/13/14,1:33,12837,57,1,backbonejstutorialpart8backbonejscollectionsfetchingcollectionsfromtheserver.txt,2
Programming with Mosh,Backbone.js Tutorial Part 7 - Backbone.js Collections: Working with Collections,https://www.youtube.com/watch?v=NjCF_7bpKjw,10/12/14,7:06,3860,33,4,backbonejstutorialpart7backbonejscollectionsworkingwithcollections.txt,2
Programming with Mosh,Backbone.js Tutorial Part 6 - Backbone.js Collections: Creating Collections,https://www.youtube.com/watch?v=ZnGP9ScI9pc,10/11/14,4:19,14820,80,7,backbonejstutorialpart6backbonejscollectionscreatingcollections.txt,2
