channel_name,video_title,video_url,publish_date,video_length,views,likes,comments,transcript_filename,"Tier (1, 2, or 3)"
Girls Who Code,Check out this Barbie-inspired 3D-printed outfit #shorts,https://www.youtube.com/watch?v=F1ji5JSFFhk,8/1/23,0:30,3162,118,1,checkoutthisbarbieinspired3dprintedoutfitshorts.txt,1
Girls Who Code,Here’s what gaming characters would actually look like if women got a seat at the table. #shorts,https://www.youtube.com/watch?v=AJOn2fUaJKE,7/25/23,0:52,349,20,0,hereswhatgamingcharacterswouldactuallylooklikeifwomengotaseatatthetableshorts.txt,1
Girls Who Code,What if Barbie was an Engineer? #girlswhocode #BarbieTheMovie,https://www.youtube.com/watch?v=dKNQci4Ij0Q,7/21/23,0:05,6118,116,1,whatifbarbiewasanengineergirlswhocodebarbiethemovie.txt,1
Girls Who Code,How Girls Who Code Girls is Changing the Game,https://www.youtube.com/watch?v=VF2E3Dg3qqk,7/10/23,1:41,2730,81,3,howgirlswhocodegirlsischangingthegame.txt,1
Girls Who Code,PIX 11 News: Closing The Gender Gap In Tech #girlswhocode #shorts,https://www.youtube.com/watch?v=gc-2jL7Qqxw,6/27/23,1:00,299,12,1,pix11newsclosingthegendergapintechgirlswhocodeshorts.txt,1
Girls Who Code,New York Living TV: Closing The Gender Gap In Tech,https://www.youtube.com/watch?v=Uj8yc9ZzkPI,6/26/23,1:40,596,10,0,newyorklivingtvclosingthegendergapintech.txt,1
Girls Who Code,Day In The Life: Pride NYC Vlog #shorts,https://www.youtube.com/watch?v=MY0mqLG1CZA,6/16/23,1:00,338,12,1,dayinthelifepridenycvlogshorts.txt,1
Girls Who Code,Happy AAPI Month! These 4 Women are Making Waves in Tech. #shorts,https://www.youtube.com/watch?v=ECgtITr0Bn0,5/25/23,0:58,267,5,0,happyaapimonththese4womenaremakingwavesintechshorts.txt,1
Girls Who Code,Tune in to see Girls Who Code on the next episode of CBS's Mission Unstoppable.,https://www.youtube.com/watch?v=ZusYbCS5Iy0,5/19/23,1:01,619,15,0,tuneintoseegirlswhocodeonthenextepisodeofcbssmissionunstoppable.txt,1
Girls Who Code,Watch Girls Who Code on the next episode of CBS Mission Unstoppable. #shorts #girlswhocode,https://www.youtube.com/watch?v=DlAuRg-uo4Q,5/19/23,1:00,311,14,0,watchgirlswhocodeonthenextepisodeofcbsmissionunstoppableshortsgirlswhocode.txt,1
Girls Who Code,These women in math are breaking the glass ceiling! #shorts #WomenInSTEM,https://www.youtube.com/watch?v=ig0qjQwcLTA,5/12/23,0:41,1038,44,0,thesewomeninmatharebreakingtheglassceilingshortswomeninstem.txt,1
Girls Who Code,POV: This is the sign you needed to start learning how to code #shorts,https://www.youtube.com/watch?v=urTzIlKAYKI,4/12/23,0:29,354,17,0,povthisisthesignyouneededtostartlearninghowtocodeshorts.txt,1
Girls Who Code,Girls Who Code: CodeFair Opening Night,https://www.youtube.com/watch?v=XKyWGIGr6m0,3/29/23,1:18,279,3,0,girlswhocodecodefairopeningnight.txt,1
Girls Who Code,VLOG: Girls Who Code CodeFair #girlswhocode #Codefair #shorts,https://www.youtube.com/watch?v=zLKblcCCx3M,3/29/23,0:27,1232,30,1,vloggirlswhocodecodefairgirlswhocodecodefairshorts.txt,1
Girls Who Code,Code Fair Opening Night #shorts #girlswhocode,https://www.youtube.com/watch?v=tEoMCFeNOX8,3/28/23,0:16,209,9,1,codefairopeningnightshortsgirlswhocode.txt,1
Girls Who Code,Happy Birthday Girls Who Code! 🥳🎂🎉,https://www.youtube.com/watch?v=dq4UzQvKofE,3/28/23,1:16,668,27,1,happybirthdaygirlswhocode.txt,1
Girls Who Code,"Meet Danielle Udogaranya, a content creator, Twitch Ambassador, and 3D artist. #GirlsWhoCodeGirls",https://www.youtube.com/watch?v=iGV2RUkuvAE,3/2/23,1:20,359,9,0,meetdanielleudogaranyaacontentcreatortwitchambassadorand3dartistgirlswhocodegirls.txt,1
Girls Who Code,Meet Fig O'Reilly from #MissionUnstoppable. #Shorts #womenintech,https://www.youtube.com/watch?v=7Bw5Xbr-dkM,2/28/23,0:38,1797,107,3,meetfigoreillyfrommissionunstoppableshortswomenintech.txt,1
Girls Who Code,These Black women are making waves in STEM (and we are SO here for it. #shorts,https://www.youtube.com/watch?v=06gQu76RzOs,2/25/23,0:47,1531,91,2,theseblackwomenaremakingwavesinstemandwearesohereforitshorts.txt,1
Girls Who Code,"Meet the first Black woman in space, Dr. Mae C. Jemison. #shorts",https://www.youtube.com/watch?v=VXkEruRQtLg,2/16/23,0:52,2011,81,4,meetthefirstblackwomaninspacedrmaecjemisonshorts.txt,1
Girls Who Code,This #latto inspired filter has big BIG energy! #shorts,https://www.youtube.com/watch?v=1hkFjp0-VTM,2/16/23,0:15,1975,53,1,thislattoinspiredfilterhasbigbigenergyshorts.txt,1
Girls Who Code,Our students made a filter for rapper Latto! #shorts,https://www.youtube.com/watch?v=PHowF_nAnD8,2/15/23,0:12,1594,42,0,ourstudentsmadeafilterforrapperlattoshorts.txt,1
Girls Who Code,#DidYouKnow that a Black woman in STEM popularized the pap smear? #Shorts,https://www.youtube.com/watch?v=z8Xm51TqqxE,2/14/23,0:36,1221,41,2,didyouknowthatablackwomaninstempopularizedthepapsmearshorts.txt,1
Girls Who Code,Black History Month: Kids In STEM #girlswhocode #shorts,https://www.youtube.com/watch?v=UBTpzYem0s0,2/11/23,0:37,337,9,1,blackhistorymonthkidsinstemgirlswhocodeshorts.txt,1
Girls Who Code,Daily Affirmations from Ice spice #shorts,https://www.youtube.com/watch?v=bGlmOOrR84M,2/7/23,0:04,2050,42,0,dailyaffirmationsfromicespiceshorts.txt,1
Girls Who Code,"Meet Alexis Williams, activist, artist, model, and computer science student. #shorts",https://www.youtube.com/watch?v=B_AbUXULw70,2/6/23,0:47,311,8,1,meetalexiswilliamsactivistartistmodelandcomputersciencestudentshorts.txt,1
Girls Who Code,Four inventions by Black Women in STEM #shorts #BlackHistoryMonth,https://www.youtube.com/watch?v=0gD58udy2wU,2/4/23,0:46,3285,355,16,fourinventionsbyblackwomeninstemshortsblackhistorymonth.txt,1
Girls Who Code,Meet aerospace engineer Joan Marie @YourFemaleEng,https://www.youtube.com/watch?v=nudeKp8bNM0,2/3/23,0:15,525,19,1,meetaerospaceengineerjoanmarieyourfemaleeng.txt,1
Girls Who Code,Ready to Code This Summer?,https://www.youtube.com/watch?v=x9sMqIEnadY,2/3/23,0:11,119,6,1,readytocodethissummer.txt,1
Girls Who Code,"Meet Miriam Haart, engineering student and star of Netflix's “My Unorthodox Life.”  #shorts",https://www.youtube.com/watch?v=9gNXz6-RFjQ,2/3/23,0:25,2586,34,3,meetmiriamhaartengineeringstudentandstarofnetflixsmyunorthodoxlifeshorts.txt,1
Girls Who Code,"Meet Zaida Hernandez, an engineer in the space industry and advocate for women in STEM. #shorts",https://www.youtube.com/watch?v=ycViAcgzuno,2/2/23,0:13,1521,47,8,meetzaidahernandezanengineerinthespaceindustryandadvocateforwomeninstemshorts.txt,1
