channel_name,video_title,video_url,publish_date,video_length,views,likes,comments,transcript_filename
Coding With Kids,How to Code MINECRAFT: *BUILDER WALL* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=YRHHLNSB3wA,2021-06-12,6:52,215,6,0,howtocodeminecraftbuilderwallinminecrafteducationeditionwithpython.txt
Coding With Kids,*MINECRAFT PYTHON 101* Lesson 3: A Varied Outcome: Variables,https://www.youtube.com/watch?v=MGSbpYeR7Ho,2021-06-18,9:20,3978,29,2,minecraftpython101lesson3avariedoutcomevariables.txt
Coding With Kids,How to Code MINECRAFT: *SAVE THE CAKE* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=XeDUP0K24vQ,2021-06-23,7:08,129,6,3,howtocodeminecraftsavethecakeinminecrafteducationeditionwithpython.txt
Coding With Kids,*MINECRAFT PYTHON 101* Lesson 4: Animals Are Friends: Lists and Methods,https://www.youtube.com/watch?v=qFniLbT9ztc,2021-06-30,13:32,5125,35,0,minecraftpython101lesson4animalsarefriendslistsandmethods.txt
Coding With Kids,How to Code MINECRAFT: *BOUNCING PIGS* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=EvaS9dHKq0s,2021-07-08,6:26,214,6,0,howtocodeminecraftbouncingpigsinminecrafteducationeditionwithpython.txt
Coding With Kids,*MINECRAFT PYTHON 101* Lesson 5: A Helper For The Home: Agent & Loops,https://www.youtube.com/watch?v=ffVo96e-DEk,2021-07-17,11:55,4788,40,4,minecraftpython101lesson5ahelperforthehomeagentloops.txt
Coding With Kids,How to Code MINECRAFT: *ZOMBIE PIG* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=Z7qPUkz4Zfc,2021-07-28,5:43,291,5,1,howtocodeminecraftzombiepiginminecrafteducationeditionwithpython.txt
Coding With Kids,*MINECRAFT PYTHON 101* Lesson 6: Driving Around: Conditions & Booleans,https://www.youtube.com/watch?v=lPWNsEqjmUk,2021-08-10,13:51,3947,30,6,minecraftpython101lesson6drivingaroundconditionsbooleans.txt
Coding With Kids,How to Code MINECRAFT: *LAVA TOWER* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=-X-EdkS9ssc,2021-09-16,9:44,79,6,3,howtocodeminecraftlavatowerinminecrafteducationeditionwithpython.txt
Coding With Kids,*MINECRAFT PYTHON 101* Lesson 8: Create and Use Functions,https://www.youtube.com/watch?v=9E8jqRseJ8U,2021-09-24,18:27,3368,25,0,minecraftpython101lesson8createandusefunctions.txt
Coding With Kids,How to Code MINECRAFT: *BILLBOARD* Print a BIG Message in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=mJPJjTA95Iw,2021-10-01,7:19,212,5,1,howtocodeminecraftbillboardprintabigmessageinminecrafteducationeditionwithpython.txt
Coding With Kids,How to Code MINECRAFT: *COMPASS ROSE* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=dy9Bo9HALjU,2021-10-07,10:28,320,11,3,howtocodeminecraftcompassroseinminecrafteducationeditionwithpython.txt
Coding With Kids,How to Code MINECRAFT: *GOLD STAIRS* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=qT4VOvf4ftM,2021-10-15,10:07,454,6,3,howtocodeminecraftgoldstairsinminecrafteducationeditionwithpython.txt
Coding With Kids,*MINECRAFT PYTHON 101* Lesson 9: ALL FUN AND GAMES Developing Code and Decomposition,https://www.youtube.com/watch?v=dsoPKGr0R4o,2021-10-22,11:53,3072,21,9,minecraftpython101lesson9allfunandgamesdevelopingcodeanddecomposition.txt
Coding With Kids,*MINECRAFT PYTHON 101* Lesson 7: Emergency Response: While Loops and Sequences,https://www.youtube.com/watch?v=0-mJi8vXTfg,2021-09-03,12:37,2703,23,5,minecraftpython101lesson7emergencyresponsewhileloopsandsequences.txt
