channel_name,video_title,video_url,publish_date,video_length,views,likes,comments,transcript_filename,"Tier (1, 2, or 3)"
CS Dojo,A Day In The Life Of A Computer Science Student,https://www.youtube.com/watch?v=cZBav4U80yA,6/3/18,3:46,211068,4908,490,adayinthelifeofacomputersciencestudent.txt,3
CS Dojo,Using Boolean in Python (Python Tutorial #11),https://www.youtube.com/watch?v=r526yum0EYQ,6/1/18,8:14,302436,4701,313,usingbooleaninpythonpythontutorial11.txt,3
CS Dojo,Amazon Coding Interview Question - Recursive Staircase Problem,https://www.youtube.com/watch?v=5o-kdjv7FD0,5/26/18,20:01,1564652,23041,1391,amazoncodinginterviewquestionrecursivestaircaseproblem.txt,3
CS Dojo,Introduction to Recursion (Data Structures & Algorithms #6),https://www.youtube.com/watch?v=B0NtAFf4bvU,4/17/18,22:37,669420,13201,744,introductiontorecursiondatastructuresalgorithms6.txt,3
CS Dojo,Introduction to Linked Lists (Data Structures & Algorithms #5),https://www.youtube.com/watch?v=WwfhLC16bis,4/13/18,18:47,981960,22224,1074,introductiontolinkedlistsdatastructuresalgorithms5.txt,3
CS Dojo,Classes and Objects with Python - Part 2 (Python Tutorial #10),https://www.youtube.com/watch?v=WOwi0h_-dfA,4/6/18,9:15,560331,11382,499,classesandobjectswithpythonpart2pythontutorial10.txt,3
CS Dojo,Introduction to Classes and Objects - Part 2 (Data Structures & Algorithms #4),https://www.youtube.com/watch?v=4dqlSk_RPmI,4/3/18,15:04,404190,9789,427,introductiontoclassesandobjectspart2datastructuresalgorithms4.txt,3
CS Dojo,Classes and Objects with Python - Part 1 (Python Tutorial #9),https://www.youtube.com/watch?v=wfcWRAxRVBA,3/28/18,11:36,1566115,30496,1333,classesandobjectswithpythonpart1pythontutorial9.txt,3
CS Dojo,Introduction to Classes and Objects - Part 1 (Data Structures & Algorithms #3),https://www.youtube.com/watch?v=8yjkWGRlUmY,3/27/18,19:51,1143771,30983,1247,introductiontoclassesandobjectspart1datastructuresalgorithms3.txt,3
CS Dojo,An Overview of Arrays and Memory (Data Structures & Algorithms #2),https://www.youtube.com/watch?v=pmN9ExDf3yQ,3/18/18,20:20,686598,16151,542,anoverviewofarraysandmemorydatastructuresalgorithms2.txt,3
